project_name,gen_tech,load_zone,full_load_heat_rate,connect_cost_per_mw,variable_o_m,forced_outage_rate,scheduled_outage_rate,capacity_limit_mw,start_year,capacity_mw,overnight_cost,fixed_o_m,project_id,being_built,fuel_code,fuel_oil,balancing_area
cce_cog_50,cogen_natural_gas,02-oriental,9.60,0.00,,,5.50,12.60,A_partir_de_2019,12.60,,,939.00,optimization,g_tuxpoz,natural_gas,38-tabasco
cce_cog_17,cogen_natural_gas,02-oriental,7.20,0.00,,,7.70,18.50,A_partir_de_2019,18.50,,,940.00,optimization,g_tuxpoz,natural_gas,38-tabasco
cce_cog_51,cogen_natural_gas,01-central,10.30,0.00,,,7.40,2.20,A_partir_de_2019,2.20,,,941.00,optimization,g_slorp,natural_gas,31-central
cce_cog_52,cogen_natural_gas,03-occidental,10.30,0.00,,,7.40,3.80,A_partir_de_2019,3.80,,,942.00,optimization,g_sauzqro,natural_gas,24-aguascalientes
cce_cog_53,cogen_natural_gas,06-noreste,7.20,0.00,,,7.70,15.70,A_partir_de_2019,15.70,,,943.00,optimization,g_ahnrr,natural_gas,16-monterrey
cce_cog_54,cogen_natural_gas,01-central,10.30,0.00,,,7.40,1.70,A_partir_de_2019,1.70,,,944.00,optimization,g_central,natural_gas,31-central
cce_cog_55,cogen_natural_gas,02-oriental,9.60,0.00,,,5.50,62.40,A_partir_de_2019,62.40,,,945.00,optimization,gn_tuxp,natural_gas,37-coatzacoalcos
cce_cog_56,cogen_natural_gas,01-central,9.60,0.00,,,5.50,29.30,A_partir_de_2019,29.30,,,946.00,optimization,g_central,natural_gas,31-central
cce_cog_57,cogen_diesel,06-noreste,9.60,0.00,,,7.10,37.50,A_partir_de_2019,37.50,,,947.00,optimization,d_naciona,diesel,19-huasteca
cce_gen_01,cogen_natural_gas,02-oriental,6.90,0.00,,,7.70,661.60,2017.00,661.60,,,948.00,firm_project,g_tuxpoz,natural_gas,38-tabasco
cce_gen_02,cogen_natural_gas,06-noreste,9.60,0.00,,,5.50,21.60,A_partir_de_2019,21.60,,,949.00,optimization,gn_altam,natural_gas,19-huasteca
cce_gco_04,cogen_natural_gas,01-central,7.20,0.00,,,7.70,140.90,A_partir_de_2019,140.90,,,950.00,generic_project,g_central,natural_gas,31-central
cce_gco_05,cogen_natural_gas,01-central,6.60,0.00,,,7.70,474.80,A_partir_de_2019,474.80,,,951.00,generic_project,g_central,natural_gas,31-central
cce_gco_06,cogen_natural_gas,05-norte,7.20,0.00,,,7.70,104.20,A_partir_de_2019,104.20,,,952.00,generic_project,zzon_nort,natural_gas,09-chihuahua
cce_gco_01,cogen_natural_gas,05-norte,6.50,0.00,,,7.70,929.30,A_partir_de_2019,929.30,,,953.00,generic_project,zzon_nort,natural_gas,09-chihuahua
cce_gco_07,cogen_natural_gas,03-occidental,7.20,0.00,,,7.70,251.90,A_partir_de_2019,251.90,,,954.00,generic_project,g_petsal,natural_gas,23-guadalajara
cce_gco_08,cogen_natural_gas,03-occidental,6.90,0.00,,,7.70,848.10,A_partir_de_2019,848.10,,,955.00,generic_project,g_sauzqro,natural_gas,23-guadalajara
cce_gco_09,cogen_natural_gas,03-occidental,6.90,0.00,,,7.70,848.50,A_partir_de_2019,848.50,,,956.00,generic_project,g_sauzqro,natural_gas,23-guadalajara
cce_gco_10,cogen_natural_gas,04-noroeste,7.20,0.00,,,7.70,255.80,A_partir_de_2019,255.80,,,957.00,generic_project,zzon_noro,natural_gas,01-hermosillo
cce_gco_11,cogen_natural_gas,06-noreste,7.20,0.00,,,7.70,147.70,A_partir_de_2019,147.70,,,958.00,generic_project,gn_altam,natural_gas,19-huasteca
cce_gco_12,cogen_natural_gas,07-peninsular,6.90,0.00,,,7.70,527.40,A_partir_de_2019,527.40,,,959.00,generic_project,g_penin,natural_gas,42-merida
cce_gco_13,cogen_natural_gas,07-peninsular,6.90,0.00,,,7.70,527.40,A_partir_de_2019,527.40,,,960.00,generic_project,g_penin,natural_gas,42-merida
cce_gco_14,cogen_natural_gas,02-oriental,7.20,0.00,,,7.70,112.00,A_partir_de_2019,112.00,,,961.00,generic_project,g_slorp,natural_gas,34-puebla
cce_gco_15,cogen_natural_gas,03-occidental,7.20,0.00,,,7.70,50.00,A_partir_de_2019,50.00,,,962.00,generic_project,g_sauzqro,natural_gas,30-queretaro
cce_gco_16,cogen_natural_gas,02-oriental,7.20,0.00,,,7.70,93.40,A_partir_de_2019,93.40,,,963.00,generic_project,gn_tuxp,natural_gas,38-tabasco
cce_gco_17,cogen_natural_gas,06-noreste,6.90,0.00,,,7.70,838.90,A_partir_de_2019,838.90,,,964.00,generic_project,gn_tamazu,natural_gas,20-tamazunchale
cce_gco_18,cogen_natural_gas,06-noreste,6.50,0.00,,,7.70,1087.10,A_partir_de_2019,1087.10,,,965.00,generic_project,gn_tamazu,natural_gas,20-tamazunchale
cce_gco_02-cce_gco_03_2/,cogen_natural_gas,06-noreste,6.50,0.00,,,7.70,1087.10,A_partir_de_2019,1087.10,,,966.00,generic_project,gn_tamazu,natural_gas,20-tamazunchale
cce_gco_19,cogen_natural_gas,02-oriental,6.90,0.00,,,7.70,231.80,A_partir_de_2019,231.80,,,967.00,generic_project,g_tuxpoz,natural_gas,32-poza_rica
cce_gco_20,cogen_diesel,01-central,10.30,0.00,,,7.40,31.60,A_partir_de_2019,31.60,,,968.00,generic_project,d_naciona,diesel,31-central
cce_gco_21,cogen_diesel,05-norte,10.30,0.00,,,7.40,2.40,A_partir_de_2019,2.40,,,969.00,generic_project,d_naciona,diesel,10-durango
cce_gco_22,cogen_diesel,03-occidental,10.30,0.00,,,7.40,10.80,A_partir_de_2019,10.80,,,970.00,generic_project,d_naciona,diesel,23-guadalajara
cce_gco_23,cogen_diesel,06-noreste,10.30,0.00,,,7.40,0.90,A_partir_de_2019,0.90,,,971.00,generic_project,d_naciona,diesel,16-monterrey
cce_gco_24,cogen_diesel,10-baja_california_sur-mulege,10.30,0.00,,,7.40,10.10,A_partir_de_2019,10.10,,,972.00,generic_project,d_bcn,diesel,53-mulege
cce_gco_25,cogen_diesel,03-occidental,10.30,0.00,,,7.40,2.50,A_partir_de_2019,2.50,,,973.00,generic_project,d_naciona,diesel,30-queretaro
cce_gco_26,cogen_diesel,03-occidental,10.30,0.00,,,7.40,5.00,A_partir_de_2019,5.00,,,974.00,generic_project,d_naciona,diesel,25-san_luis_potosi
cce_gco_27,cogen_diesel,02-oriental,8.00,0.00,,,7.40,80.70,A_partir_de_2019,80.70,,,975.00,generic_project,d_naciona,diesel,32-poza_rica
cce_gco_28,cogen_fuel_oil,01-central,9.60,0.00,,,7.10,31.30,A_partir_de_2019,31.30,,,976.00,generic_project,c_n_tula,fuel_oil,31-central
cce_gco_29,cogen_fuel_oil,03-occidental,9.60,0.00,,,7.10,23.40,A_partir_de_2019,23.40,,,977.00,generic_project,c_n_sala,fuel_oil,23-guadalajara
cce_gco_30,cogen_fuel_oil,03-occidental,9.60,0.00,,,7.10,60.20,A_partir_de_2019,60.20,,,978.00,generic_project,c_n_sala,fuel_oil,30-queretaro
cce_gco_31,cogen_natural_gas,03-occidental,9.60,0.00,,,5.50,0.90,A_partir_de_2019,0.90,,,979.00,generic_project,g_petsal,natural_gas,28-carapan
cce_gco_32,cogen_natural_gas,01-central,11.80,0.00,,,5.50,76.90,A_partir_de_2019,76.90,,,980.00,generic_project,g_central,natural_gas,31-central
cce_gco_33,cogen_natural_gas,05-norte,9.60,0.00,,,5.50,7.80,A_partir_de_2019,7.80,,,981.00,generic_project,zzon_nort,natural_gas,10-durango
cce_gco_34,cogen_natural_gas,03-occidental,9.60,0.00,,,5.50,5.80,A_partir_de_2019,5.80,,,982.00,generic_project,g_petsal,natural_gas,23-guadalajara
cce_gco_35,cogen_diesel,07-peninsular,10.60,0.00,,,5.50,167.50,A_partir_de_2019,167.50,,,983.00,generic_project,d_penins,diesel,41-lerma
cce_gco_36,cogen_diesel,07-peninsular,10.60,0.00,,,5.50,167.50,A_partir_de_2019,167.50,,,984.00,generic_project,d_penins,diesel,42-merida
cce_gco_37,cogen_natural_gas,08-baja_california,11.80,0.00,,,5.50,44.50,A_partir_de_2019,44.50,,,985.00,generic_project,g_i_jovibn,natural_gas,48-mexicali
cce_gco_38,cogen_natural_gas,06-noreste,9.60,0.00,,,5.50,30.90,A_partir_de_2019,30.90,,,986.00,generic_project,g_ahnrr,natural_gas,16-monterrey
cce_gco_39,cogen_natural_gas,02-oriental,9.60,0.00,,,5.50,47.30,A_partir_de_2019,47.30,,,987.00,generic_project,g_slorp,natural_gas,34-puebla
cce_gco_40,cogen_natural_gas,06-noreste,9.60,0.00,,,5.50,2.50,A_partir_de_2019,2.50,,,988.00,generic_project,g_ahnrr,natural_gas,12-rio_escondido
cce_gco_41,cogen_natural_gas,03-occidental,9.60,0.00,,,5.50,2.20,A_partir_de_2019,2.20,,,989.00,generic_project,g_sauzqro,natural_gas,26-salamanca
cce_gco_42,cogen_natural_gas,03-occidental,9.60,0.00,,,5.50,0.80,A_partir_de_2019,0.80,,,990.00,generic_project,g_sauzqro,natural_gas,25-san_luis_potosi
cci_aut_04,internal_combustion_diesel,06-noreste,8.00,0.00,,,7.40,130.10,2016.00,130.10,,,991.00,firm_project,d_naciona,diesel,12-rio_escondido
cci_aut_05,internal_combustion_diesel,03-occidental,10.30,0.00,,,7.40,4.60,A_partir_de_2019,4.60,,,992.00,optimization,d_naciona,diesel,26-salamanca
cci_aut_06,internal_combustion_natural_gas,01-central,10.30,0.00,,,7.40,1.10,A_partir_de_2019,1.10,,,993.00,optimization,g,natural_gas,31-central
cci_aut_07,internal_combustion_diesel,06-noreste,8.00,0.00,,,7.40,443.90,A_partir_de_2019,443.90,,,994.00,optimization,d_naciona,diesel,12-rio_escondido
cci_aut_08,internal_combustion_natural_gas,03-occidental,10.30,0.00,,,7.40,1.90,A_partir_de_2019,1.90,,,995.00,optimization,g_sauzqro,natural_gas,23-guadalajara
cci_aut_09,internal_combustion_diesel,07-peninsular,10.30,0.00,,,7.40,6.70,A_partir_de_2019,6.70,,,996.00,optimization,d_penins,diesel,43-cancun
cci_aut_10,internal_combustion_natural_gas,01-central,10.30,0.00,,,7.40,1.10,A_partir_de_2019,1.10,,,997.00,optimization,g,natural_gas,31-central
cci_aut_11,internal_combustion_natural_gas,07-peninsular,10.30,0.00,,,7.40,1.00,A_partir_de_2019,1.00,,,998.00,optimization,g_penin,natural_gas,42-merida
cci_aut_12,internal_combustion_diesel,06-noreste,10.30,0.00,,,7.40,1.70,A_partir_de_2019,1.70,,,999.00,optimization,d_naciona,diesel,16-monterrey
cci_aut_13,internal_combustion_natural_gas,06-noreste,10.30,0.00,,,7.40,0.70,A_partir_de_2019,0.70,,,1000.00,optimization,gn_altam,natural_gas,21-guemez
cci_aut_14,internal_combustion_diesel,08-baja_california,10.30,0.00,,,7.40,0.90,A_partir_de_2019,0.90,,,1001.00,optimization,d_bcn,diesel,48-mexicali
cci_aut_15,internal_combustion_diesel,01-central,10.30,0.00,,,7.40,5.50,A_partir_de_2019,5.50,,,1002.00,optimization,d_naciona,diesel,31-central
cci_cfe_01,internal_combustion_fuel_oil,09-baja_california_sur-la_paz,8.00,0.00,,,7.40,46.90,2016.00,46.90,,,1003.00,firm_project,c_n_vizc,fuel_oil,51-la_paz
cci_cfe_04,internal_combustion_fuel_oil,09-baja_california_sur-la_paz,8.00,0.00,,,7.40,42.30,2018.00,42.30,,,1004.00,firm_project,c_n_vizc,fuel_oil,51-la_paz
cci_cfe_02,internal_combustion_fuel_oil,10-baja_california_sur-mulege,9.10,0.00,,,7.40,11.00,2016.00,11.00,,,1005.00,firm_project,c_n_vizc,fuel_oil,53-mulege
cci_cfe_03,internal_combustion_fuel_oil,10-baja_california_sur-mulege,10.30,0.00,,,7.40,7.50,2016.00,7.50,,,1006.00,firm_project,c_n_vizc,fuel_oil,53-mulege
cci_cfe_05,internal_combustion_fuel_oil,10-baja_california_sur-mulege,10.30,0.00,,,7.40,13.00,2018.00,13.00,,,1007.00,firm_project,c_n_vizc,fuel_oil,53-mulege
cci_gen_01,internal_combustion_natural_gas,05-norte,10.30,0.00,,,7.40,7.30,2016.00,7.30,,,1008.00,firm_project,zzon_nort,natural_gas,09-chihuahua
cci_gen_02,internal_combustion_natural_gas,03-occidental,10.30,0.00,,,7.40,2.40,2016.00,2.40,,,1009.00,firm_project,g_sauzqro,natural_gas,30-queretaro
cci_gen_03,internal_combustion_natural_gas,01-central,10.30,0.00,,,7.40,2.40,A_partir_de_2019,2.40,,,1010.00,optimization,g,natural_gas,31-central
cci_gen_04,internal_combustion_natural_gas,03-occidental,10.30,0.00,,,7.40,3.60,A_partir_de_2019,3.60,,,1011.00,optimization,g_sauzqro,natural_gas,26-salamanca
cci_gen_05,internal_combustion_natural_gas,01-central,10.30,0.00,,,7.40,2.40,A_partir_de_2019,2.40,,,1012.00,optimization,g,natural_gas,31-central
cci_gen_06,internal_combustion_natural_gas,06-noreste,10.30,0.00,,,7.40,5.40,A_partir_de_2019,5.40,,,1013.00,optimization,g_ahnrr,natural_gas,16-monterrey
cci_gen_07,internal_combustion_natural_gas,05-norte,10.30,0.00,,,7.40,5.40,A_partir_de_2019,5.40,,,1014.00,optimization,zzon_nort,natural_gas,11-laguna
cci_gen_08,internal_combustion_natural_gas,05-norte,8.00,0.00,,,7.40,99.50,A_partir_de_2019,99.50,,,1015.00,optimization,zzon_nort,natural_gas,09-chihuahua
cci_gen_09,internal_combustion_natural_gas,06-noreste,10.30,0.00,,,7.40,1.80,A_partir_de_2019,1.80,,,1016.00,optimization,g_ahnrr,natural_gas,12-rio_escondido
cci_gen_10,internal_combustion_natural_gas,02-oriental,10.30,0.00,,,7.40,20.00,A_partir_de_2019,20.00,,,1017.00,optimization,g_slorp,natural_gas,34-puebla
cci_gen_11,internal_combustion_natural_gas,06-noreste,10.30,0.00,,,7.40,4.50,A_partir_de_2019,4.50,,,1018.00,optimization,g_ahnrr,natural_gas,12-rio_escondido
cci_pp_01,internal_combustion_natural_gas,03-occidental,10.30,0.00,,,7.40,27.40,A_partir_de_2019,27.40,,,1019.00,optimization,g_sauzqro,natural_gas,24-aguascalientes
cci_pp_02,internal_combustion_natural_gas,03-occidental,8.00,0.00,,,7.40,37.00,A_partir_de_2019,37.00,,,1020.00,optimization,g_sauzqro,natural_gas,23-guadalajara
cci_pp_03,internal_combustion_natural_gas,03-occidental,8.00,0.00,,,7.40,34.70,A_partir_de_2019,34.70,,,1021.00,optimization,g_sauzqro,natural_gas,24-aguascalientes
cci_pp_04,internal_combustion_natural_gas,03-occidental,8.00,0.00,,,7.40,37.00,A_partir_de_2019,37.00,,,1022.00,optimization,g_sauzqro,natural_gas,23-guadalajara
ce_aut_74,eolic,02-oriental,0.00,0.00,,,0.00,59.90,2019.00,59.90,,,1023.00,firm_project,,,40-ixtepec
ce_aut_45,eolic,06-noreste,0.00,0.00,,,0.00,25.00,2020.00,25.00,,,1024.00,firm_project,,,15-matamoros
ce_aut_34,eolic,06-noreste,0.00,0.00,,,0.00,35.00,2020.00,35.00,,,1025.00,firm_project,,,15-matamoros
ce_aut_46,eolic,06-noreste,0.00,0.00,,,0.00,15.00,2020.00,15.00,,,1026.00,firm_project,,,15-matamoros
ce_aut_75,eolic,06-noreste,0.00,0.00,,,0.00,21.00,2020.00,21.00,,,1027.00,firm_project,,,15-matamoros
ce_aut_47,eolic,06-noreste,0.00,0.00,,,0.00,15.00,2020.00,15.00,,,1028.00,firm_project,,,15-matamoros
ce_aut_04,eolic,06-noreste,0.00,0.00,,,0.00,12.50,2016.00,12.50,,,1029.00,firm_project,,,21-guemez
ce_aut_48,eolic,06-noreste,0.00,0.00,,,0.00,16.50,2020.00,16.50,,,1030.00,firm_project,,,15-matamoros
ce_aut_07,eolic,06-noreste,0.00,0.00,,,0.00,12.50,2016.00,12.50,,,1031.00,firm_project,,,21-guemez
ce_aut_49,eolic,06-noreste,0.00,0.00,,,0.00,29.20,2020.00,29.20,,,1032.00,firm_project,,,21-guemez
ce_aut_36,eolic,02-oriental,0.00,0.00,,,0.00,30.00,2019.00,30.00,,,1033.00,firm_project,,,40-ixtepec
ce_aut_37,eolic,02-oriental,0.00,0.00,,,0.00,89.90,2019.00,89.90,,,1034.00,firm_project,,,40-ixtepec
ce_aut_39,eolic,06-noreste,0.00,0.00,,,0.00,42.70,2020.00,42.70,,,1035.00,firm_project,,,15-matamoros
ce_aut_61,eolic,02-oriental,0.00,0.00,,,0.00,118.70,2018.00,118.70,,,1036.00,firm_project,,,40-ixtepec
ce_aut_25,eolic,03-occidental,0.00,0.00,,,0.00,19.30,2016.00,19.30,,,1037.00,firm_project,,,24-aguascalientes
ce_aut_72,eolic,03-occidental,0.00,0.00,,,0.00,10.60,2017.00,10.60,,,1038.00,firm_project,,,24-aguascalientes
ce_aut_58,eolic,02-oriental,0.00,0.00,,,0.00,59.90,2019.00,59.90,,,1039.00,firm_project,,,40-ixtepec
ce_aut_13,eolic,06-noreste,0.00,0.00,,,0.00,50.10,2016.00,50.10,,,1040.00,firm_project,,,17-saltillo
ce_aut_71,eolic,02-oriental,0.00,0.00,,,0.00,6.00,2016.00,6.00,,,1041.00,firm_project,,,39-grijalva
ce_aut_17,eolic,03-occidental,0.00,0.00,,,0.00,27.00,2016.00,27.00,,,1042.00,firm_project,,,24-aguascalientes
ce_aut_53,eolic,06-noreste,0.00,0.00,,,0.00,42.00,2020.00,42.00,,,1043.00,firm_project,,,15-matamoros
ce_aut_54,eolic,06-noreste,0.00,0.00,,,0.00,18.20,2020.00,18.20,,,1044.00,firm_project,,,21-guemez
ce_aut_55,eolic,06-noreste,0.00,0.00,,,0.00,15.00,2020.00,15.00,,,1045.00,firm_project,,,21-guemez
ce_aut_40,eolic,06-noreste,0.00,0.00,,,0.00,14.20,2020.00,14.20,,,1046.00,firm_project,,,21-guemez
ce_aut_41,eolic,06-noreste,0.00,0.00,,,0.00,14.20,2020.00,14.20,,,1047.00,firm_project,,,21-guemez
ce_aut_56,eolic,06-noreste,0.00,0.00,,,0.00,36.20,2020.00,36.20,,,1048.00,firm_project,,,21-guemez
ce_aut_33,eolic,06-noreste,0.00,0.00,,,0.00,17.50,2016.00,17.50,,,1049.00,firm_project,,,17-saltillo
ce_aut_73,eolic,06-noreste,0.00,0.00,,,0.00,17.50,2017.00,17.50,,,1050.00,firm_project,,,17-saltillo
ce_aut_44,eolic,02-oriental,0.00,0.00,,,0.00,21.00,2019.00,21.00,,,1051.00,firm_project,,,40-ixtepec
ce_aut_82,eolic,06-noreste,0.00,0.00,,,0.00,14.50,A_partir_de_2019,14.50,,,1052.00,optimization,,,21-guemez
ce_aut_83,eolic,06-noreste,0.00,0.00,,,0.00,6.50,A_partir_de_2019,6.50,,,1053.00,optimization,,,21-guemez
ce_aut_84,eolic,06-noreste,0.00,0.00,,,0.00,15.00,A_partir_de_2019,15.00,,,1054.00,optimization,,,21-guemez
ce_aut_85,eolic,06-noreste,0.00,0.00,,,0.00,17.20,A_partir_de_2019,17.20,,,1055.00,optimization,,,15-matamoros
ce_aut_38,eolic,02-oriental,0.00,0.00,,,0.00,45.00,A_partir_de_2019,45.00,,,1056.00,optimization,,,40-ixtepec
ce_aut_78,eolic,06-noreste,0.00,0.00,,,0.00,50.00,A_partir_de_2019,50.00,,,1057.00,optimization,,,12-rio_escondido
ce_aut_68,eolic,03-occidental,0.00,0.00,,,0.00,22.90,A_partir_de_2019,22.90,,,1058.00,optimization,,,24-aguascalientes
ce_aut_86,eolic,03-occidental,0.00,0.00,,,0.00,14.10,A_partir_de_2019,14.10,,,1059.00,optimization,,,25-san_luis_potosi
ce_aut_80,eolic,06-noreste,0.00,0.00,,,0.00,12.50,A_partir_de_2019,12.50,,,1060.00,optimization,,,16-monterrey
ce_aut_87,eolic,05-norte,0.00,0.00,,,0.00,30.10,A_partir_de_2019,30.10,,,1061.00,optimization,,,10-durango
ce_aut_76,eolic,03-occidental,0.00,0.00,,,0.00,11.40,A_partir_de_2019,11.40,,,1062.00,optimization,,,24-aguascalientes
ce_aut_12,eolic,03-occidental,0.00,0.00,,,0.00,9.60,A_partir_de_2019,9.60,,,1063.00,optimization,,,24-aguascalientes
ce_aut_69,eolic,03-occidental,0.00,0.00,,,0.00,9.40,A_partir_de_2019,9.40,,,1064.00,optimization,,,30-queretaro
ce_aut_88,eolic,07-peninsular,0.00,0.00,,,0.00,21.00,A_partir_de_2019,21.00,,,1065.00,optimization,,,42-merida
ce_aut_77,eolic,02-oriental,0.00,0.00,,,0.00,21.00,A_partir_de_2019,21.00,,,1066.00,optimization,,,40-ixtepec
ce_aut_27,eolic,03-occidental,0.00,0.00,,,0.00,6.00,A_partir_de_2019,6.00,,,1067.00,optimization,,,24-aguascalientes
ce_aut_89,eolic,02-oriental,0.00,0.00,,,0.00,15.00,A_partir_de_2019,15.00,,,1068.00,optimization,,,32-poza_rica
ce_aut_70,eolic,03-occidental,0.00,0.00,,,0.00,6.00,A_partir_de_2019,6.00,,,1069.00,optimization,,,24-aguascalientes
ce_aut_90,eolic,06-noreste,0.00,0.00,,,0.00,12.40,A_partir_de_2019,12.40,,,1070.00,optimization,,,18-valles
ce_aut_91,eolic,06-noreste,0.00,0.00,,,0.00,21.40,A_partir_de_2019,21.40,,,1071.00,optimization,,,18-valles
ce_aut_92,eolic,06-noreste,0.00,0.00,,,0.00,15.70,A_partir_de_2019,15.70,,,1072.00,optimization,,,18-valles
ce_aut_63,eolic,06-noreste,0.00,0.00,,,0.00,10.00,A_partir_de_2019,10.00,,,1073.00,optimization,,,16-monterrey
ce_aut_16,eolic,08-baja_california,0.00,0.00,,,0.00,7.50,A_partir_de_2019,7.50,,,1074.00,optimization,,,48-mexicali
ce_aut_93,eolic,02-oriental,0.00,0.00,,,0.00,12.00,A_partir_de_2019,12.00,,,1075.00,optimization,,,33-veracruz
ce_aut_94,eolic,07-peninsular,0.00,0.00,,,0.00,21.00,A_partir_de_2019,21.00,,,1076.00,optimization,,,42-merida
ce_aut_64,eolic,02-oriental,0.00,0.00,,,0.00,0.60,A_partir_de_2019,0.60,,,1077.00,optimization,,,40-ixtepec
ce_aut_65,eolic,02-oriental,0.00,0.00,,,0.00,89.90,A_partir_de_2019,89.90,,,1078.00,optimization,,,40-ixtepec
ce_aut_95,eolic,06-noreste,0.00,0.00,,,0.00,40.20,A_partir_de_2019,40.20,,,1079.00,optimization,,,21-guemez
ce_aut_96,eolic,03-occidental,0.00,0.00,,,0.00,15.70,A_partir_de_2019,15.70,,,1080.00,optimization,,,25-san_luis_potosi
ce_aut_79,eolic,06-noreste,0.00,0.00,,,0.00,12.50,A_partir_de_2019,12.50,,,1081.00,optimization,,,17-saltillo
ce_aut_18,eolic,08-baja_california,0.00,0.00,,,0.00,18.00,A_partir_de_2019,18.00,,,1082.00,optimization,,,46-tijuana
ce_aut_81,eolic,06-noreste,0.00,0.00,,,0.00,74.90,A_partir_de_2019,74.90,,,1083.00,optimization,,,16-monterrey
ce_aut_62,eolic,03-occidental,0.00,0.00,,,0.00,4.50,A_partir_de_2019,4.50,,,1084.00,optimization,,,30-queretaro
ce_aut_67,eolic,04-noroeste,0.00,0.00,,,0.00,57.90,A_partir_de_2019,57.90,,,1085.00,optimization,,,02-cananea
ce_aut_20,eolic,06-noreste,0.00,0.00,,,0.00,62.40,A_partir_de_2019,62.40,,,1086.00,optimization,,,16-monterrey
ce_aut_30,eolic,06-noreste,0.00,0.00,,,0.00,50.00,A_partir_de_2019,50.00,,,1087.00,optimization,,,12-rio_escondido
ce_aut_59,eolic,06-noreste,0.00,0.00,,,0.00,37.50,A_partir_de_2019,37.50,,,1088.00,optimization,,,12-rio_escondido
ce_aut_97,eolic,02-oriental,0.00,0.00,,,0.00,45.00,A_partir_de_2019,45.00,,,1089.00,optimization,,,32-poza_rica
ce_aut_98,eolic,05-norte,0.00,0.00,,,0.00,50.00,A_partir_de_2019,50.00,,,1090.00,optimization,,,11-laguna
ce_aut_21,eolic,06-noreste,0.00,0.00,,,0.00,12.50,A_partir_de_2019,12.50,,,1091.00,optimization,,,17-saltillo
ce_aut_99,eolic,02-oriental,0.00,0.00,,,0.00,45.00,A_partir_de_2019,45.00,,,1092.00,optimization,,,34-puebla
ce_aut_100,eolic,02-oriental,0.00,0.00,,,0.00,45.00,A_partir_de_2019,45.00,,,1093.00,optimization,,,34-puebla
ce_aut_42,eolic,02-oriental,0.00,0.00,,,0.00,3.00,A_partir_de_2019,3.00,,,1094.00,optimization,,,40-ixtepec
ce_aut_03,eolic,02-oriental,0.00,0.00,,,0.00,4.50,A_partir_de_2019,4.50,,,1095.00,optimization,,,40-ixtepec
ce_aut_57,eolic,07-peninsular,0.00,0.00,,,0.00,27.70,2018.00,27.70,,,1096.00,auction_projects,,,42-merida
ce_aut_50,eolic,06-noreste,0.00,0.00,,,0.00,42.00,2018.00,42.00,,,1097.00,auction_projects,,,14-reynosa
ce_cfe_02,eolic,02-oriental,0.00,0.00,,,0.00,85.50,2019.00,85.50,,,1098.00,firm_project,,,40-ixtepec
ce_cfe_03,eolic,02-oriental,0.00,0.00,,,0.00,90.00,2019.00,90.00,,,1099.00,firm_project,,,40-ixtepec
ce_cfe_05,eolic,08-baja_california,0.00,0.00,,,0.00,25.00,A_partir_de_2019,25.00,,,1100.00,optimization,,,46-tijuana
ce_cfe_06,eolic,08-baja_california,0.00,0.00,,,0.00,25.00,A_partir_de_2019,25.00,,,1101.00,optimization,,,46-tijuana
ce_cfe_07,eolic,08-baja_california,0.00,0.00,,,0.00,25.00,A_partir_de_2019,25.00,,,1102.00,optimization,,,46-tijuana
ce_exp_01,eolic,08-baja_california,0.00,0.00,,,0.00,75.10,A_partir_de_2019,75.10,,,1103.00,optimization,,,46-tijuana
ce_gen_02,eolic,02-oriental,0.00,0.00,,,0.00,15.10,2019.00,15.10,,,1104.00,firm_project,,,32-poza_rica
ce_gen_01,eolic,03-occidental,0.00,0.00,,,0.00,10.50,2017.00,10.50,,,1105.00,firm_project,,,24-aguascalientes
ce_gen_03,eolic,03-occidental,0.00,0.00,,,0.00,12.40,A_partir_de_2019,12.40,,,1106.00,optimization,,,24-aguascalientes
ce_gen_04,eolic,03-occidental,0.00,0.00,,,0.00,37.50,A_partir_de_2019,37.50,,,1107.00,optimization,,,25-san_luis_potosi
